t`s	v(dout)`V	v(rst)`V
7.09375e-05	1.8e-14	0
7.10156e-05	1.8e-14	0
7.10938e-05	1.8e-14	0
7.11719e-05	1.8	0
7.125e-05	1.8e-14	0
7.13281e-05	1.8	0
7.14063e-05	1.8e-14	0
7.14844e-05	1.8e-14	0
7.15625e-05	1.8e-14	0
7.16406e-05	1.8	0
7.17188e-05	1.8e-14	0
7.17969e-05	1.8e-14	0
7.1875e-05	1.8e-14	0
7.19531e-05	1.8	0
7.20313e-05	1.8	0
7.21094e-05	1.8e-14	0
7.21875e-05	1.8e-14	0
7.22656e-05	1.8e-14	0
7.23438e-05	1.8e-14	0
7.24219e-05	1.8e-14	0
7.25e-05	1.8	0
7.25781e-05	1.8e-14	0
7.26563e-05	1.8e-14	0
7.27344e-05	1.8	0
7.28125e-05	1.8e-14	0
7.28906e-05	1.8e-14	0
7.29688e-05	1.8	0
7.30469e-05	1.8e-14	0
7.3125e-05	1.8e-14	0
7.32031e-05	1.8e-14	0
7.32813e-05	1.8	0
7.33594e-05	1.8e-14	0
7.34375e-05	1.8e-14	0
7.35156e-05	1.8e-14	0
7.35938e-05	1.8	0
7.36719e-05	1.8e-14	0
7.375e-05	1.8e-14	0
7.38281e-05	1.8	0
7.39063e-05	1.8e-14	0
7.39844e-05	1.8e-14	0
7.40625e-05	1.8e-14	0
7.41406e-05	1.8e-14	0
7.42188e-05	1.8	0
7.42969e-05	1.8e-14	0
7.4375e-05	1.8e-14	0
7.44531e-05	1.8	0
7.45313e-05	1.8e-14	0
7.46094e-05	1.8e-14	0
7.46875e-05	1.8e-14	0
7.47656e-05	1.8	0
7.48437e-05	1.8e-14	0
7.49219e-05	1.8e-14	0
7.5e-05	1.8e-14	0
7.50781e-05	1.8	0
7.51563e-05	1.8e-14	0
7.52344e-05	1.8e-14	0
7.53125e-05	1.8e-14	0
7.53906e-05	1.8	0
7.54688e-05	1.8e-14	0
7.55469e-05	1.8e-14	0
7.5625e-05	1.8e-14	0
7.57031e-05	1.8	0
7.57813e-05	1.8e-14	0
7.58594e-05	1.8e-14	0
7.59375e-05	1.8e-14	0
7.60156e-05	1.8	0
7.60938e-05	1.8e-14	0
7.61719e-05	1.8e-14	0
7.625e-05	1.8e-14	0
7.63281e-05	1.8	0
7.64063e-05	1.8e-14	0
7.64844e-05	1.8e-14	0
7.65625e-05	1.8e-14	0
7.66406e-05	1.8	0
7.67188e-05	1.8e-14	0
7.67969e-05	1.8e-14	0
7.6875e-05	1.8e-14	0
7.69531e-05	1.8	0
7.70313e-05	1.8e-14	0
7.71094e-05	1.8e-14	0
7.71875e-05	1.8e-14	0
7.72656e-05	1.8	0
7.73438e-05	1.8e-14	0
7.74219e-05	1.8e-14	0
7.75e-05	1.8e-14	0
7.75781e-05	1.8	0
7.76563e-05	1.8e-14	0
7.77344e-05	1.8e-14	0
7.78125e-05	1.8e-14	0
7.78906e-05	1.8	0
7.79688e-05	1.8e-14	0
7.80469e-05	1.8e-14	0
7.8125e-05	1.8	0
7.82031e-05	1.8e-14	0
7.82813e-05	1.8e-14	0
7.83594e-05	1.8e-14	0
7.84375e-05	1.8e-14	0
7.85156e-05	1.8	0
7.85938e-05	1.8e-14	0
7.86719e-05	1.8e-14	0
7.875e-05	1.8	0
7.88281e-05	1.8e-14	0
7.89063e-05	1.8e-14	0
7.89844e-05	1.8e-14	0
7.90625e-05	1.8	0
7.91406e-05	1.8e-14	0
7.92188e-05	1.8e-14	0
7.92969e-05	1.8	0
7.9375e-05	1.8e-14	0
7.94531e-05	1.8e-14	0
7.95313e-05	1.8e-14	0
7.96094e-05	1.8	0
7.96875e-05	1.8e-14	0
7.97656e-05	1.8e-14	0
7.98438e-05	1.8e-14	0
7.99219e-05	1.8	0
8e-05	1.8e-14	0
8.00781e-05	1.8e-14	1.8
8.01563e-05	1.8e-14	0
8.02344e-05	1.8	0
8.03125e-05	1.8	0
8.03906e-05	1.8e-14	0
8.04688e-05	1.8e-14	0
8.05469e-05	1.8e-14	0
8.0625e-05	1.8e-14	0
8.07031e-05	1.8e-14	0
8.07813e-05	1.8	0
8.08594e-05	1.8e-14	0
8.09375e-05	1.8	0
8.10156e-05	1.8e-14	0
8.10938e-05	1.8e-14	0
8.11719e-05	1.8e-14	0
8.125e-05	1.8	0
8.13281e-05	1.8e-14	0
8.14063e-05	1.8	0
8.14844e-05	1.8e-14	0
8.15625e-05	1.8e-14	0
8.16406e-05	1.8e-14	0
8.17188e-05	1.8	0
8.17969e-05	1.8e-14	0
8.1875e-05	1.8	0
8.19531e-05	1.8e-14	0
8.20313e-05	1.8e-14	0
8.21094e-05	1.8e-14	0
8.21875e-05	1.8	0
8.22656e-05	1.8e-14	0
8.23438e-05	1.8	0
8.24219e-05	1.8e-14	0
8.25e-05	1.8e-14	0
8.25781e-05	1.8e-14	0
8.26563e-05	1.8	0
8.27344e-05	1.8e-14	0
8.28125e-05	1.8	0
8.28906e-05	1.8e-14	0
8.29688e-05	1.8e-14	0
8.30469e-05	1.8	0
8.3125e-05	1.8e-14	0
8.32031e-05	1.8e-14	0
8.32813e-05	1.8	0
8.33594e-05	1.8e-14	0
8.34375e-05	1.8	0
8.35156e-05	1.8e-14	0
8.35938e-05	1.8e-14	0
8.36719e-05	1.8	0
8.375e-05	1.8e-14	0
8.38281e-05	1.8	0
8.39063e-05	1.8e-14	0
8.39844e-05	1.8e-14	0
8.40625e-05	1.8e-14	0
8.41406e-05	1.8	0
8.42188e-05	1.8	0
8.42969e-05	1.8e-14	0
8.4375e-05	1.8e-14	0
8.44531e-05	1.8	0
8.45313e-05	1.8e-14	0
8.46094e-05	1.8	0
8.46875e-05	1.8e-14	0
8.47656e-05	1.8e-14	0
8.48438e-05	1.8	0
8.49219e-05	1.8e-14	0
8.5e-05	1.8	0
8.50781e-05	1.8e-14	0
8.51563e-05	1.8e-14	0
8.52344e-05	1.8	0
8.53125e-05	1.8	0
8.53906e-05	1.8e-14	0
8.54688e-05	1.8e-14	0
8.55469e-05	1.8	0
8.5625e-05	1.8e-14	0
8.57031e-05	1.8	0
8.57813e-05	1.8e-14	0
8.58594e-05	1.8e-14	0
8.59375e-05	1.8	0
8.60156e-05	1.8	0
8.60938e-05	1.8e-14	0
8.61719e-05	1.8e-14	0
8.625e-05	1.8	0
8.63281e-05	1.8	0
8.64063e-05	1.8e-14	0
8.64844e-05	1.8e-14	0
8.65625e-05	1.8	0
8.66406e-05	1.8e-14	0
8.67188e-05	1.8	0
8.67969e-05	1.8e-14	0
8.6875e-05	1.8	0
8.69531e-05	1.8e-14	0
8.70313e-05	1.8	0
8.71094e-05	1.8	0
8.71875e-05	1.8e-14	0
8.72656e-05	1.8e-14	0
8.73438e-05	1.8	0
8.74219e-05	1.8e-14	0
8.75e-05	1.8	0
8.75781e-05	1.8e-14	0
8.76563e-05	1.8	0
8.77344e-05	1.8	0
8.78125e-05	1.8e-14	0
8.78906e-05	1.8e-14	0
8.79688e-05	1.8	0
8.80469e-05	1.8	0
8.8125e-05	1.8e-14	0
8.82031e-05	1.8	0
8.82813e-05	1.8e-14	0
8.83594e-05	1.8	0
8.84375e-05	1.8e-14	0
8.85156e-05	1.8	0
8.85938e-05	1.8	0
8.86719e-05	1.8e-14	0
8.875e-05	1.8e-14	0
8.88281e-05	1.8	0
8.89063e-05	1.8	0
8.89844e-05	1.8	0
8.90625e-05	1.8e-14	0
8.91406e-05	1.8e-14	0
8.92188e-05	1.8	0
8.92969e-05	1.8	0
8.9375e-05	1.8e-14	0
8.94531e-05	1.8	0
8.95313e-05	1.8e-14	0
8.96094e-05	1.8	0
8.96875e-05	1.8	0
8.97656e-05	1.8e-14	0
8.98438e-05	1.8e-14	0
8.99219e-05	1.8	0
9e-05	1.8	0
9.00781e-05	1.8	1.8
9.01563e-05	1.8e-14	0
9.02344e-05	1.8	0
9.03125e-05	1.8e-14	0
9.03906e-05	1.8	0
9.04688e-05	1.8	0
9.05469e-05	1.8e-14	0
9.0625e-05	1.8	0
9.07031e-05	1.8	0
9.07813e-05	1.8e-14	0
9.08594e-05	1.8	0
9.09375e-05	1.8e-14	0
9.10156e-05	1.8	0
9.10938e-05	1.8	0
9.11719e-05	1.8	0
9.125e-05	1.8e-14	0
9.13281e-05	1.8e-14	0
9.14063e-05	1.8	0
9.14844e-05	1.8	0
9.15625e-05	1.8	0
9.16406e-05	1.8	0
9.17188e-05	1.8e-14	0
9.17969e-05	1.8e-14	0
9.1875e-05	1.8	0
9.19531e-05	1.8	0
9.20313e-05	1.8	0
9.21094e-05	1.8e-14	0
9.21875e-05	1.8	0
9.22656e-05	1.8	0
9.23438e-05	1.8e-14	0
9.24219e-05	1.8	0
9.25e-05	1.8	0
9.25781e-05	1.8e-14	0
9.26563e-05	1.8	0
9.27344e-05	1.8	0
9.28125e-05	1.8	0
9.28906e-05	1.8e-14	0
9.29688e-05	1.8e-14	0
9.30469e-05	1.8	0
9.3125e-05	1.8	0
9.32031e-05	1.8	0
9.32813e-05	1.8	0
9.33594e-05	1.8	0
9.34375e-05	1.8e-14	0
9.35156e-05	1.8e-14	0
9.35938e-05	1.8	0
9.36719e-05	1.8	0
9.375e-05	1.8	0
9.38281e-05	1.8	0
9.39063e-05	1.8e-14	0
9.39844e-05	1.8	0
9.40625e-05	1.8	0
9.41406e-05	1.8e-14	0
9.42188e-05	1.8	0
9.42969e-05	1.8	0
9.4375e-05	1.8	0
9.44531e-05	1.8e-14	0
9.45313e-05	1.8	0
9.46094e-05	1.8e-14	0
9.46875e-05	1.8	0
9.47656e-05	1.8	0
9.48438e-05	1.8	0
9.49219e-05	1.8	0
9.5e-05	1.8	0
9.50781e-05	1.8e-14	0
9.51563e-05	1.8e-14	0
9.52344e-05	1.8	0
9.53125e-05	1.8	0
9.53906e-05	1.8	0
9.54688e-05	1.8	0
9.55469e-05	1.8	0
9.5625e-05	1.8e-14	0
9.57031e-05	1.8	0
9.57813e-05	1.8	0
9.58594e-05	1.8e-14	0
9.59375e-05	1.8	0
9.60156e-05	1.8	0
9.60938e-05	1.8	0
9.61719e-05	1.8e-14	0
9.625e-05	1.8	0
9.63281e-05	1.8	0
9.64063e-05	1.8	0
9.64844e-05	1.8e-14	0
9.65625e-05	1.8	0
9.66406e-05	1.8	0
9.67188e-05	1.8	0
9.67969e-05	1.8e-14	0
9.6875e-05	1.8	0
9.69531e-05	1.8	0
9.70313e-05	1.8e-14	0
9.71094e-05	1.8	0
9.71875e-05	1.8	0
9.72656e-05	1.8	0
9.73438e-05	1.8	0
9.74219e-05	1.8	0
9.75e-05	1.8e-14	0
9.75781e-05	1.8e-14	0
9.76563e-05	1.8	0
9.77344e-05	1.8	0
9.78125e-05	1.8	0
9.78906e-05	1.8	0
9.79688e-05	1.8	0
9.80469e-05	1.8	0
9.8125e-05	1.8e-14	0
9.82031e-05	1.8	0
9.82813e-05	1.8e-14	0
9.83594e-05	1.8	0
9.84375e-05	1.8	0
9.85156e-05	1.8	0
9.85938e-05	1.8	0
9.86719e-05	1.8e-14	0
9.875e-05	1.8	0
9.88281e-05	1.8	0
9.89063e-05	1.8	0
9.89844e-05	1.8e-14	0
9.90625e-05	1.8	0
9.91406e-05	1.8	0
9.92188e-05	1.8e-14	0
9.92969e-05	1.8	0
9.9375e-05	1.8	0
9.94531e-05	1.8	0
9.95313e-05	1.8	0
9.96094e-05	1.8e-14	0
9.96875e-05	1.8	0
9.97656e-05	1.8	0
9.98438e-05	1.8e-14	0
9.99219e-05	1.8	0
0.0001	1.8	0
0.000100078	1.8	1.8
0.000100156	1.8	0
0.000100234	1.8e-14	0
0.000100313	1.8	0
0.000100391	1.8	0
0.000100469	1.8e-14	0
0.000100547	1.8	0
0.000100625	1.8	0
0.000100703	1.8	0
0.000100781	1.8e-14	0
0.000100859	1.8	0
0.000100938	1.8	0
0.000101016	1.8e-14	0
0.000101094	1.8	0
0.000101172	1.8	0
0.00010125	1.8	0
0.000101328	1.8e-14	0
0.000101406	1.8	0
0.000101484	1.8	0
0.000101563	1.8	0
0.000101641	1.8e-14	0
0.000101719	1.8	0
0.000101797	1.8	0
0.000101875	1.8e-14	0
0.000101953	1.8	0
0.000102031	1.8	0
0.000102109	1.8e-14	0
0.000102188	1.8	0
0.000102266	1.8	0
0.000102344	1.8	0
0.000102422	1.8e-14	0
0.0001025	1.8	0
0.000102578	1.8	0
0.000102656	1.8e-14	0
0.000102734	1.8	0
0.000102813	1.8	0
0.000102891	1.8	0
0.000102969	1.8e-14	0
0.000103047	1.8e-14	0
0.000103125	1.8	0
0.000103203	1.8	0
0.000103281	1.8	0
0.000103359	1.8	0
0.000103438	1.8	0
0.000103516	1.8e-14	0
0.000103594	1.8e-14	0
0.000103672	1.8	0
0.00010375	1.8	0
0.000103828	1.8e-14	0
0.000103906	1.8	0
0.000103984	1.8	0
0.000104063	1.8	0
0.000104141	1.8e-14	0
0.000104219	1.8	0
0.000104297	1.8e-14	0
0.000104375	1.8	0
0.000104453	1.8	0
0.000104531	1.8e-14	0
0.000104609	1.8	0
0.000104688	1.8	0
0.000104766	1.8e-14	0
0.000104844	1.8	0
0.000104922	1.8	0
0.000105	1.8e-14	0
0.000105078	1.8	0
0.000105156	1.8e-14	0
0.000105234	1.8	0
0.000105313	1.8	0
0.000105391	1.8e-14	0
0.000105469	1.8	0
0.000105547	1.8e-14	0
0.000105625	1.8	0
0.000105703	1.8	0
0.000105781	1.8e-14	0
0.000105859	1.8	0
0.000105938	1.8	0
0.000106016	1.8e-14	0
0.000106094	1.8	0
0.000106172	1.8e-14	0
0.00010625	1.8	0
0.000106328	1.8e-14	0
0.000106406	1.8	0
0.000106484	1.8	0
0.000106563	1.8e-14	0
0.000106641	1.8	0
0.000106719	1.8e-14	0
0.000106797	1.8	0
0.000106875	1.8e-14	0
0.000106953	1.8	0
0.000107031	1.8	0
0.000107109	1.8e-14	0
0.000107188	1.8	0
0.000107266	1.8e-14	0
0.000107344	1.8	0
0.000107422	1.8e-14	0
0.0001075	1.8	0
0.000107578	1.8e-14	0
0.000107656	1.8	0
0.000107734	1.8	0
0.000107813	1.8e-14	0
0.000107891	1.8e-14	0
0.000107969	1.8	0
0.000108047	1.8	0
0.000108125	1.8e-14	0
0.000108203	1.8	0
0.000108281	1.8e-14	0
0.000108359	1.8	0
0.000108438	1.8e-14	0
0.000108516	1.8e-14	0
0.000108594	1.8	0
0.000108672	1.8	0
0.00010875	1.8	0
0.000108828	1.8e-14	0
0.000108906	1.8e-14	0
0.000108984	1.8e-14	0
0.000109063	1.8	0
0.000109141	1.8	0
0.000109219	1.8e-14	0
0.000109297	1.8e-14	0
0.000109375	1.8	0
0.000109453	1.8	0
0.000109531	1.8e-14	0
0.000109609	1.8	0
0.000109688	1.8e-14	0
0.000109766	1.8e-14	0
0.000109844	1.8	0
0.000109922	1.8e-14	0
0.00011	1.8	0
0.000110078	1.8e-14	1.8
0.000110156	1.8	0
0.000110234	1.8	0
0.000110313	1.8e-14	0
0.000110391	1.8e-14	0
0.000110469	1.8e-14	0
0.000110547	1.8	0
0.000110625	1.8	0
0.000110703	1.8e-14	0
0.000110781	1.8e-14	0
0.000110859	1.8	0
0.000110938	1.8e-14	0
0.000111016	1.8	0
0.000111094	1.8e-14	0
0.000111172	1.8e-14	0
0.00011125	1.8	0
0.000111328	1.8	0
0.000111406	1.8e-14	0
0.000111484	1.8e-14	0
0.000111563	1.8e-14	0
0.000111641	1.8	0
0.000111719	1.8e-14	0
0.000111797	1.8	0
0.000111875	1.8e-14	0
0.000111953	1.8e-14	0
0.000112031	1.8	0
0.000112109	1.8e-14	0
0.000112188	1.8	0
0.000112266	1.8e-14	0
0.000112344	1.8e-14	0
0.000112422	1.8	0
0.0001125	1.8e-14	0
0.000112578	1.8e-14	0
0.000112656	1.8	0
0.000112734	1.8e-14	0
0.000112813	1.8	0
0.000112891	1.8e-14	0
0.000112969	1.8e-14	0
0.000113047	1.8	0
0.000113125	1.8e-14	0
0.000113203	1.8e-14	0
0.000113281	1.8	0
0.000113359	1.8e-14	0
0.000113438	1.8e-14	0
0.000113516	1.8	0
0.000113594	1.8e-14	0
0.000113672	1.8e-14	0
0.00011375	1.8	0
0.000113828	1.8e-14	0
0.000113906	1.8e-14	0
0.000113984	1.8	0
0.000114063	1.8e-14	0
0.000114141	1.8e-14	0
0.000114219	1.8	0
0.000114297	1.8e-14	0
0.000114375	1.8e-14	0
0.000114453	1.8e-14	0
0.000114531	1.8	0
0.000114609	1.8e-14	0
0.000114688	1.8	0
0.000114766	1.8e-14	0
0.000114844	1.8e-14	0
0.000114922	1.8e-14	0
0.000115	1.8	0
0.000115078	1.8e-14	0
0.000115156	1.8	0
0.000115234	1.8e-14	0
0.000115313	1.8e-14	0
0.000115391	1.8e-14	0
0.000115469	1.8e-14	0
0.000115547	1.8	0
0.000115625	1.8e-14	0
0.000115703	1.8e-14	0
0.000115781	1.8	0
0.000115859	1.8e-14	0
0.000115938	1.8e-14	0
0.000116016	1.8	0
0.000116094	1.8e-14	0
0.000116172	1.8e-14	0
0.00011625	1.8e-14	0
0.000116328	1.8	0
0.000116406	1.8e-14	0
0.000116484	1.8e-14	0
0.000116563	1.8e-14	0
0.000116641	1.8	0
0.000116719	1.8e-14	0
0.000116797	1.8e-14	0
0.000116875	1.8	0
0.000116953	1.8e-14	0
0.000117031	1.8e-14	0
0.000117109	1.8e-14	0
0.000117188	1.8	0
0.000117266	1.8e-14	0
0.000117344	1.8e-14	0
0.000117422	1.8e-14	0
0.0001175	1.8	0
0.000117578	1.8e-14	0
0.000117656	1.8e-14	0
0.000117734	1.8e-14	0
0.000117813	1.8	0
0.000117891	1.8e-14	0
0.000117969	1.8e-14	0
0.000118047	1.8	0
0.000118125	1.8e-14	0
0.000118203	1.8e-14	0
0.000118281	1.8e-14	0
0.000118359	1.8e-14	0
0.000118438	1.8	0
0.000118516	1.8e-14	0
0.000118594	1.8e-14	0
0.000118672	1.8	0
0.00011875	1.8e-14	0
0.000118828	1.8e-14	0
0.000118906	1.8e-14	0
0.000118984	1.8e-14	0
0.000119063	1.8	0
0.000119141	1.8e-14	0
0.000119219	1.8e-14	0
0.000119297	1.8	0
0.000119375	1.8e-14	0
0.000119453	1.8e-14	0
0.000119531	1.8e-14	0
0.000119609	1.8e-14	0
0.000119688	1.8	0
0.000119766	1.8e-14	0
0.000119844	1.8e-14	0
0.000119922	1.8	0
0.00012	1.8e-14	0
0.000120078	1.8e-14	1.8
0.000120156	1.8e-14	0
0.000120234	1.8	0
0.000120313	1.8e-14	0
0.000120391	1.8e-14	0
0.000120469	1.8	0
0.000120547	1.8e-14	0
0.000120625	1.8e-14	0
0.000120703	1.8e-14	0
0.000120781	1.8e-14	0
0.000120859	1.8	0
0.000120938	1.8e-14	0
0.000121016	1.8e-14	0
0.000121094	1.8	0
0.000121172	1.8e-14	0
0.00012125	1.8e-14	0
0.000121328	1.8e-14	0
0.000121406	1.8	0
0.000121484	1.8e-14	0
0.000121563	1.8e-14	0
0.000121641	1.8e-14	0
0.000121719	1.8	0
0.000121797	1.8e-14	0
0.000121875	1.8e-14	0
0.000121953	1.8e-14	0
0.000122031	1.8	0
0.000122109	1.8e-14	0
0.000122188	1.8e-14	0
0.000122266	1.8e-14	0
0.000122344	1.8	0
0.000122422	1.8e-14	0
0.0001225	1.8e-14	0
0.000122578	1.8	0
0.000122656	1.8e-14	0
0.000122734	1.8e-14	0
0.000122813	1.8e-14	0
0.000122891	1.8	0
0.000122969	1.8e-14	0
0.000123047	1.8e-14	0
0.000123125	1.8	0
0.000123203	1.8e-14	0
0.000123281	1.8e-14	0
0.000123359	1.8e-14	0
0.000123438	1.8	0
0.000123516	1.8e-14	0
0.000123594	1.8e-14	0
0.000123672	1.8e-14	0
0.00012375	1.8	0
0.000123828	1.8e-14	0
0.000123906	1.8	0
0.000123984	1.8e-14	0
0.000124063	1.8e-14	0
0.000124141	1.8e-14	0
0.000124219	1.8e-14	0
0.000124297	1.8	0
0.000124375	1.8	0
0.000124453	1.8e-14	0
0.000124531	1.8e-14	0
0.000124609	1.8e-14	0
0.000124688	1.8e-14	0
0.000124766	1.8e-14	0
0.000124844	1.8	0
0.000124922	1.8	0
0.000125	1.8e-14	0
0.000125078	1.8e-14	0
0.000125156	1.8e-14	0
0.000125234	1.8	0
0.000125313	1.8e-14	0
0.000125391	1.8	0
0.000125469	1.8e-14	0
0.000125547	1.8e-14	0
0.000125625	1.8e-14	0
0.000125703	1.8	0
0.000125781	1.8e-14	0
0.000125859	1.8e-14	0
0.000125938	1.8	0
0.000126016	1.8e-14	0
0.000126094	1.8	0
0.000126172	1.8e-14	0
0.00012625	1.8e-14	0
0.000126328	1.8e-14	0
0.000126406	1.8	0
0.000126484	1.8	0
0.000126563	1.8e-14	0
0.000126641	1.8e-14	0
0.000126719	1.8e-14	0
0.000126797	1.8	0
0.000126875	1.8e-14	0
0.000126953	1.8e-14	0
0.000127031	1.8	0
0.000127109	1.8	0
0.000127188	1.8e-14	0
0.000127266	1.8e-14	0
0.000127344	1.8e-14	0
0.000127422	1.8	0
0.0001275	1.8e-14	0
0.000127578	1.8	0
0.000127656	1.8e-14	0
0.000127734	1.8e-14	0
0.000127813	1.8	0
0.000127891	1.8	0
0.000127969	1.8e-14	0
0.000128047	1.8e-14	0
0.000128125	1.8e-14	0
0.000128203	1.8	0
0.000128281	1.8e-14	0
0.000128359	1.8	0
0.000128437	1.8e-14	0
0.000128516	1.8	0
0.000128594	1.8e-14	0
0.000128672	1.8	0
0.00012875	1.8e-14	0
0.000128828	1.8e-14	0
0.000128906	1.8	0
0.000128984	1.8e-14	0
0.000129062	1.8	0
0.000129141	1.8e-14	0
0.000129219	1.8	0
0.000129297	1.8e-14	0
0.000129375	1.8	0
0.000129453	1.8e-14	0
0.000129531	1.8e-14	0
0.000129609	1.8	0
0.000129688	1.8	0
0.000129766	1.8e-14	0
0.000129844	1.8e-14	0
0.000129922	1.8	0
0.00013	1.8	0
0.000130078	1.8e-14	1.8
0.000130156	1.8	0
0.000130234	1.8	0
0.000130313	1.8e-14	0
0.000130391	1.8e-14	0
0.000130469	1.8	0
0.000130547	1.8	0
0.000130625	1.8e-14	0
0.000130703	1.8e-14	0
0.000130781	1.8	0
0.000130859	1.8	0
0.000130938	1.8e-14	0
0.000131016	1.8e-14	0
0.000131094	1.8	0
0.000131172	1.8	0
0.00013125	1.8e-14	0
0.000131328	1.8	0
0.000131406	1.8e-14	0
0.000131484	1.8	0
0.000131563	1.8e-14	0
0.000131641	1.8	0
0.000131719	1.8e-14	0
0.000131797	1.8	0
0.000131875	1.8	0
0.000131953	1.8e-14	0
0.000132031	1.8e-14	0
0.000132109	1.8	0
0.000132188	1.8	0
0.000132266	1.8e-14	0
0.000132344	1.8	0
0.000132422	1.8	0
0.0001325	1.8e-14	0
0.000132578	1.8e-14	0
0.000132656	1.8	0
0.000132734	1.8	0
0.000132813	1.8e-14	0
0.000132891	1.8	0
0.000132969	1.8	0
0.000133047	1.8e-14	0
0.000133125	1.8e-14	0
0.000133203	1.8	0
0.000133281	1.8	0
0.000133359	1.8	0
0.000133438	1.8e-14	0
0.000133516	1.8	0
0.000133594	1.8e-14	0
0.000133672	1.8	0
0.00013375	1.8	0
0.000133828	1.8e-14	0
0.000133906	1.8e-14	0
0.000133984	1.8	0
0.000134063	1.8	0
0.000134141	1.8	0
0.000134219	1.8	0
0.000134297	1.8e-14	0
0.000134375	1.8e-14	0
0.000134453	1.8	0
0.000134531	1.8	0
0.000134609	1.8	0
0.000134688	1.8e-14	0
0.000134766	1.8e-14	0
0.000134844	1.8	0
0.000134922	1.8	0
0.000135	1.8	0
0.000135078	1.8	0
0.000135156	1.8e-14	0
0.000135234	1.8e-14	0
0.000135313	1.8	0
0.000135391	1.8	0
0.000135469	1.8	0
0.000135547	1.8	0
0.000135625	1.8e-14	0
0.000135703	1.8e-14	0
0.000135781	1.8	0
0.000135859	1.8	0
0.000135938	1.8	0
0.000136016	1.8	0
0.000136094	1.8e-14	0
0.000136172	1.8	0
0.00013625	1.8e-14	0
0.000136328	1.8	0
0.000136406	1.8	0
0.000136484	1.8e-14	0
0.000136563	1.8	0
0.000136641	1.8	0
0.000136719	1.8	0
0.000136797	1.8e-14	0
0.000136875	1.8	0
0.000136953	1.8	0
0.000137031	1.8e-14	0
0.000137109	1.8	0
0.000137188	1.8	0
0.000137266	1.8	0
0.000137344	1.8e-14	0
0.000137422	1.8	0
0.0001375	1.8	0
0.000137578	1.8e-14	0
0.000137656	1.8	0
0.000137734	1.8	0
0.000137813	1.8e-14	0
0.000137891	1.8	0
0.000137969	1.8	0
0.000138047	1.8	0
0.000138125	1.8	0
0.000138203	1.8e-14	0
0.000138281	1.8	0
0.000138359	1.8e-14	0
0.000138438	1.8	0
0.000138516	1.8	0
0.000138594	1.8	0
0.000138672	1.8	0
0.00013875	1.8e-14	0
0.000138828	1.8	0
0.000138906	1.8	0
0.000138984	1.8e-14	0
0.000139062	1.8	0
0.000139141	1.8	0
0.000139219	1.8	0
0.000139297	1.8e-14	0
0.000139375	1.8	0
0.000139453	1.8	0
0.000139531	1.8	0
0.000139609	1.8e-14	0
0.000139688	1.8	0
0.000139766	1.8	0
0.000139844	1.8	0
0.000139922	1.8e-14	0
0.00014	1.8	0
0.000140078	1.8	1.8
0.000140156	1.8	0
0.000140234	1.8e-14	0
0.000140313	1.8	0
0.000140391	1.8	0
0.000140469	1.8e-14	0
0.000140547	1.8	0
0.000140625	1.8	0
0.000140703	1.8	0
0.000140781	1.8	0
0.000140859	1.8e-14	0
0.000140938	1.8	0
0.000141016	1.8	0
0.000141094	1.8e-14	0
0.000141172	1.8	0
0.00014125	1.8	0
0.000141328	1.8	0
0.000141406	1.8e-14	0
0.000141484	1.8	0
0.000141563	1.8	0
0.000141641	1.8	0
0.000141719	1.8	0
0.000141797	1.8e-14	0
0.000141875	1.8	0
0.000141953	1.8	0
0.000142031	1.8e-14	0
0.000142109	1.8	0
0.000142188	1.8	0
0.000142266	1.8	0
0.000142344	1.8	0
0.000142422	1.8e-14	0
0.0001425	1.8	0
0.000142578	1.8e-14	0
0.000142656	1.8	0
0.000142734	1.8	0
0.000142813	1.8	0
0.000142891	1.8	0
0.000142969	1.8	0
0.000143047	1.8e-14	0
0.000143125	1.8	0
0.000143203	1.8	0
0.000143281	1.8e-14	0
0.000143359	1.8	0
0.000143438	1.8	0
0.000143516	1.8	0
0.000143594	1.8e-14	0
0.000143672	1.8	0
0.00014375	1.8	0
0.000143828	1.8	0
0.000143906	1.8e-14	0
0.000143984	1.8	0
0.000144063	1.8	0
0.000144141	1.8e-14	0
0.000144219	1.8	0
0.000144297	1.8	0
0.000144375	1.8	0
0.000144453	1.8e-14	0
0.000144531	1.8	0
0.000144609	1.8	0
0.000144688	1.8	0
0.000144766	1.8e-14	0
0.000144844	1.8	0
0.000144922	1.8	0
0.000145	1.8e-14	0
0.000145078	1.8	0
0.000145156	1.8	0
0.000145234	1.8e-14	0
0.000145313	1.8	0
0.000145391	1.8	0
0.000145469	1.8	0
0.000145547	1.8	0
0.000145625	1.8e-14	0
0.000145703	1.8e-14	0
0.000145781	1.8	0
0.000145859	1.8	0
0.000145938	1.8	0
0.000146016	1.8	0
0.000146094	1.8	0
0.000146172	1.8e-14	0
0.00014625	1.8e-14	0
0.000146328	1.8	0
0.000146406	1.8	0
0.000146484	1.8	0
0.000146563	1.8	0
0.000146641	1.8e-14	0
0.000146719	1.8	0
0.000146797	1.8e-14	0
0.000146875	1.8	0
0.000146953	1.8	0
0.000147031	1.8e-14	0
0.000147109	1.8	0
0.000147188	1.8	0
0.000147266	1.8e-14	0
0.000147344	1.8	0
0.000147422	1.8	0
0.0001475	1.8	0
0.000147578	1.8e-14	0
